id;text;polarity
3575;Treatment includes adding only about 1/3 pea sized amount to my chin area and the same amount to my forehead after cleansing at night. This I do daily. I combined this with a regular alpha-hydroxy exfoliation night creme (applied after the Differin dries) in order to catalyze (by my own approximation) the skin rejuvenation/renewal.;positive
1085;having suffered with severe anxiety problems for several years and having tried several other anti depressents my gp prescribed effexor at a 75mg dose, this was then incresed to 150mg and finally 225mg which is ongoing, my anxiety is now much better and i am able to live normally;positive
2179;"Patient had severe insomnia. 45 years old, 5'7"", 90 lbs. Was given 5 mg Halcion nightly to sleep and it had little effect. Patient was able to sleep 1-2 hours. She doubled dose and it still did not able her to sleep any longer.";negative
131;You need to take the valtrex immediately after feeling the start of a sore for maximum effectiveness. If you wait until you have a red lump or blister, the valtrex will speed the healing, but will not eliminate the sore, which may last 7-10 days.;positive
2397;Patient has Hashimotos disease. Prescribed synthroid. Patient also working to follow a low carb diet, regular exercise, and normal sleep. Over time, synthroid dosage has increased, to 112 mcg per day from the original dose of 50. This is some cause of concern re: progression of the disease, but so far, no alternative approach/therapy seems to counteract this progression. Blood work required every 6 months in order to help ensure proper dosage.;positive
665;The dermatologist would see me every other week for and check my cystic acne. The medical tech. person would first check me and ask questions regarding any changes in what I was doing and how the medication was working and if there were any side effects. The dermatologist would then come into the room and check my cystic acne. The dermatologist would then ask if I was doing anything different and then would ask if I was taking my medication and ask if I was on any other medications. He wouild ask if there were any bad side effects to the medication and then would give me another prescription for another round of medication treatment. This would go on for about one year of visits and prescriptions. There was not any change in the cystic acne of any great degree.;negative
178;I took this medication to reduce pain I was experiencing with my prostate. It took about two to three weeks after which the pain was significantly reduced. I was also experiencing a sense of tightness in this area that it eliminated.;positive
3190;I am supposed to take 50 mg a day. I was told to take 1/2 in morning and 1/2 at bedtime or 50 mg at bedtime or 50 mg in the morning. Whatever works. There are so many side effects that the good night sleep will have to be given up. I can't stand a drug taking control of my body. I hope there is a better treatment. I have a call into my doctor.;negative
790;Take one tablet nightly before bed as needed and when you are sure that you will be getting at least 8hrs. sleep. Do not drive or operate machinery while taking this medication. Use care until you are familiar with effects.;positive
2816;Started out on one extended release tablet at 150 mg once per day. After 4 weeks bumped up to 300 mg dose.;positive
4021;I took a Vermox tablet orally for three weeks and another dose for three days a month later. I began taking a dosage of Celexa of 40mg which was eventually reduced to 20mg per day after about 1 years. I continued a dosage of 20mg for another 1 years, but switched to the generic form, Citalopram.;positive
3136;When I discontinued use (while still in a Malaria risk area) I relied soley on preventative measures. I was in a night biting mosquito area (Thailand, Laos and Cambodia) so slept under a mosquito net. Used mosquito spray in the room and used a special spray for one set of clothing for higher risk environments (ie jungle). Also spoke with an Asian doctor at length about the Western philosphy vs Eastern for treatment. His take was that Eastern doctors choose to treat malaria when it is contracted but Western take higher and higher levels of drugs to prevent contraction. This may lead to drug resistant strains...;negative
